tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"HOT Bán Nhà khu VIP ngay BV Tâm Anh đường 6m Phổ Quang,P2,Tân Bình giá 13,3 Tỷ, DT 4,2x16m, 3 tầng","13,3 tỷ","Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh",65 m²,3 phòng,4 phòng,4 tầng,N/A,18/11/2025
"Hàng hiếm 60m2 HXH, Đ. Trường Chinh, P.14, Q. Tân Bình, Giá chỉ 8,5 tỷ TL","8,5 tỷ","Đường Trường Chinh, Phường 14, Tân Bình, Hồ Chí Minh",60 m²,3 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
BÁN NHÀ HẺM XE HƠI PHAN SÀO NAM - 2 TẦNG - KINH DOANH ĐỈNH - 3.5 TỶ,"3,5 tỷ","Đường Phan Sào Nam, Phường 11, Tân Bình, Hồ Chí Minh",24 m²,N/A,N/A,2 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
"Bán nhà HXH Thiên Phước, P.9, Tân Bình, DT 5x10m - 2 lầu + ST nhà mới, giá chỉ 10.6 tỷ","10,6 tỷ","Đường Thiên Phước, Phường 9, Tân Bình, Hồ Chí Minh",48 m²,N/A,N/A,3 tầng,Sổ đỏ/ Sổ hồng,13/11/2025
BÁN NHÀ NGUYỄN SỸ SÁCH 31M2 2 TẦNG - 3.95 TỶ - CHÍNH CHỦ CẦN BÁN GẤP,"3,95 tỷ","Ruby Garden, Nguyễn Sỹ Sách, 15, Tân Bình, Hồ Chí Minh",31 m²,N/A,N/A,2 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
Bán CHDV Lạc Long Quân P8 TB. 6 tầng đang sẵn dòng tiền 40tr/Tháng. Giá 11.6 tỷ,"11,6 tỷ","Đường Lạc Long Quân, Phường 8, Tân Bình, Hồ Chí Minh","57,4 m²",5 phòng,N/A,6 tầng,N/A,27/11/2025
NHANH TAY LIÊN HỆ EM NGAY ĐỂ SỞ HỮU NHÀ GIÁ TỐT KHU VỰC TÂN BÌNH CHỈ VỚI 4 TỶ XX - SHR -HẺM XE TẢI,"4,99 tỷ","Đường Nguyễn Sỹ Sách, Phường 15, Tân Bình, Hồ Chí Minh",48 m²,2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,20/11/2025
"HOT - Chỉ 7.2 tỷ TL, nhà mới 4 tầng, 3.6 x 11m, 37m2, Nguyễn Bặc, chợ Phạm Văn Hai, P3, TB","7,2 tỷ","Đường Nguyễn Bặc, Phường 3, Tân Bình, Hồ Chí Minh",37 m²,5 phòng,6 phòng,4 tầng,Sổ đỏ/ Sổ hồng,18/11/2025
"Chủ gửi nhờ bán gấp đêm khuya đẹp không tỳ vết.
Mặt tiền đường Cách Mạng Tháng 8 vào nhà 250m","12,5 tỷ","Đường Bành Văn Trân, Phường 7, Tân Bình, Hồ Chí Minh","97,5 m²",4 phòng,4 phòng,2 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
Bán nhà + Tân Bình hẻm kinh doanh nhộn nhịp vài bước ra mặt tiền - hẻm nhựa xe hơi tránh nhau,6 tỷ,"Đường  Lý Thường Kiệt, Phường 9, Tân Bình, Hồ Chí Minh","27,44 m²",2 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,22/11/2025
"Tòa nhà có dòng tiền 2,7 tỷ/năm hẻm xe hơi 9 x 19m hầm 7 tầng Cộng Hòa, P.12 Tân Bình, giá 32 tỷ",32 tỷ,"Đường Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh",150 m²,N/A,N/A,7 tầng,N/A,24/11/2025
"Hẻm vip 2 xe hơi tránh nhau trực Lê Văn Sỹ, P2, Tân Bình. 7,9 x 20m vuông vức nhà mới đẹp 26 tỷ",26 tỷ,"Đường Lê Văn Sỹ, Phường 2, Tân Bình, Hồ Chí Minh",158 m²,N/A,N/A,3 tầng,N/A,12/11/2025
"Bán Nhà mới đẹp, HXH Trường Chinh [gần chợ Hoàng Hoa Thám] - DT: 4.2 x 16m [ 4 Tầng ] - 9.5 Tỷ TL","9,5 tỷ","Đường Trường Chinh, Phường 14, Tân Bình, Hồ Chí Minh",59 m²,4 phòng,4 phòng,4 tầng,Sổ đỏ/ Sổ hồng,16/11/2025
Chỉ 5.650 tỷ - Bán nhà HXH 4m đường Ni Sư Huỳnh Liên - DT 38.5m2 (4x10)m - 2 lầu,"5,65 tỷ","Đường Ni Sư Huỳnh Liên, Phường 10, Tân Bình, Hồ Chí Minh","38,5 m²",2 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,14/11/2025
Chỉ 7.99 tỷ - bán nhà HXH 5M Lê Văn Huân thông Cộng Hòa - Cách Mặt Tiền 30m - DT 47m2 - 2 tầng Đẹp,"7,99 tỷ","Đường Lê Văn Huân, Phường 13, Tân Bình, Hồ Chí Minh",47 m²,2 phòng,3 phòng,2 tầng,Sổ đỏ/ Sổ hồng,18/11/2025
Cần bán gấp hẻm xe hơi Lạc Long Quân - Tân Bình,"12,9 tỷ","Đường Lạc Long Quân, Phường 9, Tân Bình, Hồ Chí Minh",54 m²,5 phòng,6 phòng,5 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
Nhà Chính Chủ Xây Mới 100% 2 Lầu ST - đường Ni Sư Huỳnh Liên - DT [3.7x13]m - Chỉ 7.680 Tỷ TL,"7,68 tỷ","Đường Ni Sư Huỳnh Liên, Phường 10, Tân Bình, Hồ Chí Minh",49 m²,4 phòng,4 phòng,4 tầng,Sổ đỏ/ Sổ hồng,24/11/2025
Nhà Chính Chủ Xây Mới 100% 2 Lầu ST - đường Lạc Long Quân - DT 49m2 [3.7x13]m - Chỉ 7.680 Tỷ TL,"7,68 tỷ","Đường Lạc Long Quân, Phường 10, Tân Bình, Hồ Chí Minh",49 m²,4 phòng,3 phòng,4 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
"NHÀ 4 TẦNG PHƯỜNG TÂN SƠN NHẤT 48M2 CHỈ 4.X T.Ỷ - XE HƠI TỚI TRƯỚC CỔNG
NỘI THẤT NHƯ HÌNH","4,8 tỷ","Đường Chử Đồng Tử, Phường 7, Tân Bình, Hồ Chí Minh",48 m²,3 phòng,4 phòng,4 tầng,Sổ đỏ/ Sổ hồng,17/11/2025
HÀNG HIẾM! HXH 6m thông - Lô Góc 3 mặt thoáng - Chỉ nhỉnh 5 tỷ còn tl.,"5,8 tỷ","Đường Phạm Phú Thứ, Phường 11, Tân Bình, Hồ Chí Minh",40 m²,N/A,N/A,2 tầng,Sổ hồng,27/11/2025
"Bán nhà 4 tầng thang máy căn góc hẻm xe hơi Lý Thường Kiệt, Phường 6, quận Tân Bình","12,5 tỷ","Đường  Lý Thường Kiệt, Phường 6, Tân Bình, Hồ Chí Minh","58,5 m²",12 phòng,12 phòng,4 tầng,Sổ đỏ/ Sổ hồng,24/11/2025
"Bán nhà ngay Cư Xá Lữ Gia, 12x12m, 5 tầng nhà mới đẹp có thang máy, giá chỉ 18 tỷ",18 tỷ,"Đường Ni Sư Huỳnh Liên, Phường 10, Tân Bình, Hồ Chí Minh","112,9 m²",8 phòng,8 phòng,5 tầng,Sổ hồng,25/11/2025
"Nhà Cách Mạng Tháng 8 P. 5 Tân Bình, 3.9x16.5m, 64m2 chỉ 6.09 tỷ","6,09 tỷ","Đường Cách Mạng Tháng Tám, Phường 5, Tân Bình, Hồ Chí Minh",64 m²,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,27/11/2025
Bán nhà hẻm 405 Trường Chinh - HXH 5m gần UBND Tân Bình - DT 51m2 [4x12.5]m - 2 lầu ST - Chỉ 8.4 tỷ,"8,4 tỷ","Hẻm 405, Đường Trường Chinh, Phường 14, Tân Bình, Hồ Chí Minh",51 m²,4 phòng,4 phòng,4 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
"Bán nhà 4 tầng Lê Thúc Hoạch, Tân Phú, 5.5x15m, oto ngủ trong nhà, gần uỷ ban, nhỉnh 9Tỷ.","9,7 tỷ","Đường Lê Thúc Hoạch, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",78 m²,4 phòng,6 phòng,4 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
"Nhà 2 tầng mới đẹp dọn vào ở ngay. Ngang 5.5m gần mặt tiền Tây Thạnh tiện để ở, kinh doanh mua bán","5,79 tỷ","Đường Tây Thạnh, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",43 m²,2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,24/11/2025
"Bán nhà 3 lầu hẻm xe hơi đường Phạm Văn Hai, P3, Quận Tân Bình giá 8.2 tỷ","8,2 tỷ","Đường Phạm Văn Hai, Phường 3, Tân Bình, Hồ Chí Minh","30,8 m²",N/A,N/A,4 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
"Hẻm 8m Tân Kỳ Tân Quý ngay Aeon Mall Tân Phú. DT: 4x14m, vuông, nhà 3 lầu mới. Khu Vip có công viên","9,9 tỷ","Đường Tân Kỳ Tân Quý, Phường Tân Quý, Tân Phú, Hồ Chí Minh",56 m²,6 phòng,7 phòng,4 tầng,Sổ đỏ/ Sổ hồng,22/11/2025
ĐƯỜNG 10M CẠNH UBND QUẬN TÂN PHÚ LUỸ BÁN BÍCH THOẠI NGỌC HẦU 5' VỀ ĐẦM SEN CHỈ HƠN 10 TỶ,"11,01 tỷ","Đường Lũy Bán Bích, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh",130 m²,10 phòng,N/A,N/A,Sổ đỏ/ Sổ hồng,26/11/2025
Siêu phẩm 2 lầu - 4PN - Hẻm xe hơi 8m - Khu VIP Hoà Bình - full nội thất - Vào ở liền - Chỉ 8.4 tỷ,"8,4 tỷ","Đường Hòa Bình, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",96 m²,4 phòng,5 phòng,3 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
"Cân bán nhanh nhà hẻm 583/15 Tân Kỳ Tân Quý, Tân Phú. DT 4x16 (1 trệt, 1 lầu)",7 tỷ,"583/15 Đường Tân Kỳ Tân Quý, Phường Tân Quý, Tân Phú, Hồ Chí Minh",64 m²,2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
"Tôi chính chủ Bán nhà riêng tại Nguyễn Quý Anh, Tân Sơn Nhì, Tân Phú, giá ưu đãi 5,799 tỷ, 78m2","5,8 tỷ","Đường Nguyễn Quý Anh, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",78 m²,2 phòng,1 phòng,1 tầng,Sổ đỏ/ Sổ hồng,22/11/2025
Hàng hiếm - Ngay Tân Sơn Nhì - Gò Dầu - DT 8x15m - 120m2 - 9 Phòng cho thuê - Chỉ 7.89 tỷ,"7,89 tỷ","Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",120 m²,N/A,N/A,4 tầng,Sổ đỏ/ Sổ hồng,20/11/2025
Bán Nhà Hẻm 10m đường Tân Sơn Nhì Quận Tân Phú Dt:4x12.5m 3 lầu giá 7.7tỷ TL Liên Hệ:0936 359 ***,"7,7 tỷ","Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",50 m²,4 phòng,5 phòng,4 tầng,Sổ đỏ/ Sổ hồng,24/11/2025
"Tân Thành - TT Tân Phú. Bán nhà HXH đường Vườn Lài 78m2 - 3 tầng, BTCT, 3PN - nhỉnh 6 tỷ","6,2 tỷ","Đường Vườn Lài, Phường Tân Thành, Tân Phú, Hồ Chí Minh",78 m²,3 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,23/11/2025
CHDV 32 phòng khép kín - dòng tiền 140tr/tháng - thang máy,"21,5 tỷ","Đường Vườn Lài, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",191 m²,32 phòng,32 phòng,4 tầng,Sổ đỏ/ Sổ hồng,21/11/2025
BÁN NHÀ GIÁ TỐT  CHIA TÀI SẢN LƯƠNG THẾ VINH (CƠ HỘI ĐẦU TƯ),6 tỷ,"Đường Lương Thế Vinh, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh",55 m²,2 phòng,2 phòng,N/A,Sổ đỏ/ Sổ hồng,21/11/2025
"Chính chủ cần bán nhà hẻm 8m Khu vip Trương Vĩnh Ký, 5x25m đúc 2 tấm Giá: 13 tỷ",13 tỷ,"Đường Trương Vĩnh Ký, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",125 m²,N/A,N/A,3 tầng,N/A,21/11/2025
Siêu Phẩm - Góc 2MT Lũy Bán Bích - Ngang 5m - Ngay Ngã 4 Hoà Bình - Giá chỉ 4.79 tỷ,"4,79 tỷ","Đường Lũy Bán Bích, Phường Tân Thành, Tân Phú, Hồ Chí Minh",58 m²,2 phòng,N/A,4 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
SIÊU PHẨM NHÀ ĐẸP KHU CHỢ VÃI PHÚ THỌ HOÀ 4 TẤM 62m2 CHỈ 7 TỶ,"7,2 tỷ","Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",62 m²,8 phòng,5 phòng,4 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
"8,9 Tỷ! HXH 6m đường Nguyễn Súy - Gò Dầu. Q Tân Phú. DT: 4,2x20m","8,9 tỷ","Đường Nguyễn Súy, Phường Tân Quý, Tân Phú, Hồ Chí Minh",84 m²,4 phòng,4 phòng,3 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
"Bán nhà sát MT, đường D9 68m2 2tầng sàn BTCT MT khủng (5x13.5) 5.68tỷ ngon cực,Tây Thạnh Q.Tân Phú","5,68 tỷ","Đường D9, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",68 m²,3 phòng,N/A,2 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
BÁN NHÀ MỚI ĐẸP 4x13 HẺM NHỰA 7M THÔNG XE HƠI NGỦ NHÀ CHỈ 8.4 TỶ,"8,4 tỷ","Đường Phan Anh, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",54 m²,4 phòng,5 phòng,3 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
Giá tốt Tô Hiệu - Tân Phú 120m2 6tỷ8 TL,"6,8 tỷ","Đường Tô Hiệu, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",120 m²,8 phòng,8 phòng,2 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
"Nhà mới 4tầng, full NTCC, hẻm 6m thông, giá chỉ: 8,39tỷ ngay Phan Anh, Hiệp Tân, Tân Phú, TP HCM","8,39 tỷ","Đường Phan Anh, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",56 m²,4 phòng,5 phòng,4 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
"Nhà mới 4tầng, full NTCC, hẻm 6m thông, giá chỉ: 8,39tỷ ngay Phan Anh, Hiệp Tân, Tân Phú, TP HCM","8,39 tỷ","Đường Phan Anh, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",56 m²,4 phòng,5 phòng,4 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
Giá tốt Tô Hiệu - Tân Phú 120m2 6tỷ8 TL,"6,8 tỷ","Đường Tô Hiệu, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",120 m²,8 phòng,8 phòng,2 tầng,Sổ đỏ/ Sổ hồng,26/11/2025
"Bán nhà đường Trịnh Đình Trọng (112m2 + 4 Tầng) Hẻm 6m Thông , Q. Tân Phú -0978 032 ***",10 tỷ,"Đường Trịnh Đình Trọng, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",111 m²,3 phòng,3 phòng,4 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
"Chính chủ bán nhà mới xây hẻm 1/ Trần Thủ Độ 4m x 16m 2 lầu 4PN, 3WC","6,35 tỷ","Đường Trần Thủ Độ, Phường Phú Thạnh, Tân Phú, Hồ Chí Minh",64 m²,4 phòng,3 phòng,3 tầng,N/A,12/11/2025
"Bán Nhà Đường Lê Trọng Tấn + Tân Kỳ Tân Quý , 32m2 + 4 Tầng - Giá : 4,95 Tỷ -0978 032 ***","4,95 tỷ","Đường Lê Trọng Tấn, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",32 m²,3 phòng,4 phòng,4 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
"Chính chủ bán gấp nhà 2 lầu hẻm 5m đường Gò Dầu, 42m2, Giá: 6.5 tỷ. Lh:0934 196 ***","6,5 tỷ","Đường Gò Dầu, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh","41,5 m²",N/A,N/A,3 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
"Hiếm Có nhà Trịnh Đình Trọng Lô Gốc , DT Ngang 5M x13 ,4 Tầng , 4PN, 3WC , Xe Hơi thông Q11, TB","9,89 tỷ","Đường Trịnh Đình Trọng, Phường Phú Trung, Tân Phú, Hồ Chí Minh",59 m²,4 phòng,3 phòng,4 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
"Chỉ 7.2 tỷ, ngang 4x14m, 60m2, nhà 4 tầng, 2 mặt HXH thông thoáng ngay Đại Lộ Lê Trọng Tấn","7,2 tỷ","Đường Lê Trọng Tấn, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",60 m²,4 phòng,4 phòng,4 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
"BÁN RẺ: Nhà Oto ngủ trong nhà 88m2/5 tầng(5PN/6WC) giá 12,5 tỷ( nhà thang máy) gần Luỹ Bán Bích.","12,5 tỷ","Đường Trịnh Đình Trọng, Phường Phú Trung, Tân Phú, Hồ Chí Minh",88 m²,5 phòng,5 phòng,5 tầng,Sổ đỏ/ Sổ hồng,15/11/2025
"Bán nhà 64m2, 3 tầng, 4PN - Nguyễn Minh Châu, sau Bệnh Viện Tân Phú + ĐH Văn Hiến - Chỉ 6.8 tỷ TL","6,8 tỷ","Đường Nguyễn Minh Châu, Phường Phú Trung, Tân Phú, Hồ Chí Minh",64 m²,4 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,14/11/2025
Nhà mới đẹp hẻm nhựa 7m khu Tô Hiệu 4x18m giá 7.9 Tỷ full nội thất,"7,9 tỷ","Đường Tô Hiệu, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh",72 m²,3 phòng,4 phòng,N/A,Sổ đỏ/ Sổ hồng,27/11/2025
Nhà đẹp HXH 5m Sơn Kỳ - 90m2(4x23m) - 4tầng BTCT - 5PN 6WC - sát AeonMall - chủ gấp bán,"6,9 tỷ","Đường Sơn Kỳ, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",90 m²,5 phòng,6 phòng,4 tầng,Sổ đỏ/ Sổ hồng,23/11/2025
Nhà mới 4x10m 1 trệt 2 lầu st hẻm Hiền Vương - Tân Phú. Giá 5.55 tỷ,"5,55 tỷ","Đường Hiền Vương, Phường Phú Thạnh, Tân Phú, Hồ Chí Minh",40 m²,4 phòng,5 phòng,4 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
Nhà CHDV 4x15m 1 trệt 3 lầu 7PN 7WC full nội thất HXH Trần Văn Cẩn - Doanh thu 40tr,"8,3 tỷ","Đường Trần Văn Cẩn, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh",60 m²,7 phòng,7 phòng,4 tầng,Sổ đỏ/ Sổ hồng,24/11/2025
NH HỖ TRỢ VAY 2-2.3tỷ- SIÊU PHẨM KHU TÂN SƠN NHÌ- 4M x 8M - 32M2 - 2 TẦNG- CÔNG NHẬN ĐỦ,"3,7 tỷ","Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",32 m²,2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,12/11/2025
Nhà CHDV 1 trệt 3 lầu 9PN 9WC doanh thu 40tr/tháng hẻm Tân Thành,"8,3 tỷ","Đường Tân Thành, Phường Tân Thành, Tân Phú, Hồ Chí Minh",59 m²,9 phòng,9 phòng,4 tầng,Sổ đỏ/ Sổ hồng,24/11/2025
Bán nhà mới 4x13m 1 trệt 2 lầu 4PN 5WC full nội thất cao cấp,"8,4 tỷ","Đường Phan Anh, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",54 m²,4 phòng,5 phòng,3 tầng,Sổ đỏ/ Sổ hồng,25/11/2025
Bán nhà 5x14m 1 trệt 2 lầu ST 3PN 5WC HXH Nguyễn Sơn - Tân Phú,11 tỷ,"Đường Nguyễn Sơn, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",70 m²,3 phòng,5 phòng,3 tầng,Sổ đỏ/ Sổ hồng,14/11/2025
"HIẾM TÂN PHÚ-MẶT TIỀN KINH DOANH-ĐƯỜNG 12M XE TẢI ĐỔ CỬA 3 TẦNG, 50M (4x13),3PN","6,5 tỷ","Đường B3, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",52 m²,3 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
NHÀ ĐẸP HXH TÂN PHÚ ĐÓN TẾT 2026- KHU DÂN TRÍ CAO TẦNG- 4x14M- GIÁ NHỈNH 8TỶ,8 tỷ,"Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",54 m²,5 phòng,6 phòng,N/A,Sổ hồng,25/11/2025
Bán nhà mới 4x16m 1 trệt 3 lầu ST 4PN 5WC HXH Phú Thọ Hoà - Tân Phú,"7,2 tỷ","Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",64 m²,4 phòng,5 phòng,4 tầng,Sổ đỏ/ Sổ hồng,24/11/2025
"NHÀ HẺM 6M VƯỜN LÀI,TÂN PHÚ,DT 4.1X12M ĐÚC 5 TẤM,GIÁ HOT 7.8 TỶ TL","7,8 tỷ","Đường Vườn Lài, Phường Tân Thành, Tân Phú, Hồ Chí Minh",50 m²,5 phòng,4 phòng,4 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
"Bán nhà 2 tầng, đường Lê Trọng Tấn, Tân Phú, DT 92m2 (4x23m), giá 7,5 tỷ","7,5 tỷ","Đường Lê Trọng Tấn, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",92 m²,4 phòng,3 phòng,2 tầng,Sổ đỏ/ Sổ hồng,21/11/2025
"Bán nhà khu VIP 337 Tân Kỳ Tân Quý (4x14m vuông) Trệt - 3 Lầu Mới Đẹp, Cạnh AEON Mall, Giá 9.8 tỷ","9,8 tỷ","Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",58 m²,4 phòng,4 phòng,4 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
"Siêu phẩm mới cứng 4x15m 4 lầu sân thượng hẻm 8m thông Vườn Lài giá chỉ 7.3 tỷ, LH0936 999 ***","7,3 tỷ","Đường Vườn Lài, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",60 m²,5 phòng,5 phòng,4 tầng,Sổ đỏ,27/11/2025
Bán nhà HXH -Luỹ Bán Bích 90M2 CN 81m2 4tầng BTCT (4.7x18) chỉ 7.5tỷ Tân Thới Hoà Tân Phú.Cực ngon,"7,5 tỷ","Đường Lũy Bán Bích, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh",81 m²,5 phòng,N/A,4 tầng,Sổ đỏ/ Sổ hồng,22/11/2025
"Nhà hẻm 6m đối diện Celedon Tân phú,DT 4x18m nhà C4,giá hot giảm 600tr xuống còn 5.9 tỷ bớt chút","5,9 tỷ","Đường Hương Lộ 3, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",72 m²,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,27/11/2025
"Nhà hẻm 6m phường Tân Sơn Nhì,Tân Phú,Dt 4x20m 1 lầu đúc,giá siêu rẻ 7.9 tỷ TL","7,9 tỷ","Đường Nguyễn Văn Săng, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",79 m²,3 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
"Khu VIP Phú Thọ Hòa, hẻm thông, 25m2 nở hậu chỉ 3.3 tỷ","3,3 tỷ","Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",25 m²,2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,23/11/2025
"Bán Nhà Hẻm Tân Sơn Nhì cách mặt tiêng 20m - 4mx12m, giá 6.9 Tỷ, 2 Lầu, Sân Thượng","6,9 tỷ","Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",50 m²,4 phòng,3 phòng,5 tầng,N/A,27/11/2025
"Đường 12m thông đường Tô Hiệu, phường Hiệp Tân DT 4,3mx24m giá 8,9 tỷ","8,9 tỷ","Đường Tô Hiệu, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",103 m²,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,27/11/2025
Nhà nát hẻm xe hơi 5m Tô Hiệu cách mặt tiền chỉ 2 căn 4x20m CN 80m2 giá 6.1 tỷ LH0936 999 ***,"6,1 tỷ","Đường Tô Hiệu, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",80 m²,1 phòng,1 phòng,1 tầng,Sổ đỏ/ Sổ hồng,14/11/2025
"Chỉ cần có 3 tỷ hơn có ngay nhà 76M2 - 4 tầng đẹp ngay Tân Sơn Nhì, Tân Phú - NH hỗ trợ vay 70%","8,5 tỷ","Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",76 m²,4 phòng,5 phòng,4 tầng,Sổ đỏ/ Sổ hồng,24/11/2025
"Nhà đẹp ở liền. Hẻm 5m Trần Văn Ơn. DT: 4mx15.5m, 2 lầu, ST. 4PN. Giá 8.2 tỷ TL","8,2 tỷ","Đường Trần Văn Ơn, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",62 m²,4 phòng,5 phòng,4 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
"Cần bán gấp nhà đẹp 6 tầng, có thang máy - 4x18m - đường 10m thông ngay Nguyễn Sơn - Thoại Ngọc Hầu","11,99 tỷ","Đường Nguyễn Sơn, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",72 m²,7 phòng,7 phòng,6 tầng,Sổ đỏ/ Sổ hồng.,24/11/2025
BÁN NHÀ SHR 2 LẦU MÁI ĐÚC BTCT ĐƯỜNG TÔ HIỆU PHƯỜNG TÂN THỚI HÒA QUẬN TÂN PHÚ-GIÁ CHỈ 6 TỶ 950TR TL,"6,95 tỷ","Đường Tô Hiệu, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh",60 m²,N/A,N/A,3 tầng,Sổ đỏ/ sổ hồng,24/11/2025
"Nhà mới vào ở ngay hẻm xe hơi kề Aeon Mall, sát chợ - Tân Phú giá chỉ hơn 6 tỷ. LH0938 087 ***",Thỏa thuận,"Đường 26/3, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh","49,8 m²",4 phòng,3 phòng,3 tầng,Sổ hồng,27/11/2025
"CHỈ HƠN 3 TỶ CÓ NGAY CĂN NHÀ GẦN AEON MALL TÂN PHÚ, 30M2 , 2 TẦNG NỘI THẤT XỊN XÒ, Ở NGAY","3,6 tỷ","Đường Đỗ Công Tường, Phường Tân Quý, Tân Phú, Hồ Chí Minh",30 m²,2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,27/11/2025
